dataset,trial,mae,rmse,r2
Combined_3M,33,2.9318554401397705,4.012740612030029,0.8082447648048401
Combined_3M,20,2.8213908672332764,3.84810209274292,0.8239271640777588
Combined_3M,18,2.771944046020508,3.8347203731536865,0.8249703049659729
Combined_3M,27,2.8962624073028564,3.9308271408081055,0.8161182403564453
Combined_3M,9,2.657968282699585,3.7033443450927734,0.8363717198371887
Combined_3M,11,2.677443504333496,3.678359031677246,0.8381580114364624
Combined_3M,7,2.600975751876831,3.6201140880584717,0.8439452648162842
Combined_3M,29,2.9087421894073486,3.966433525085449,0.8126929402351379
Combined_3M,16,2.72629451751709,3.7714266777038574,0.8304121494293213
Combined_3M,42,3.037630319595337,4.093648910522461,0.799655556678772
Combined_3M,45,3.0233840942382812,4.093451499938965,0.7998954057693481
Combined_3M,6,2.5806195735931396,3.6002368927001953,0.8456647992134094
Combined_3M,28,2.903654098510742,3.944685459136963,0.8147656917572021
Combined_3M,17,2.781503438949585,3.788919687271118,0.8290408253669739
Combined_3M,1,2.616985321044922,3.667438268661499,0.8398566246032715
Combined_3M,10,2.655871629714966,3.6817169189453125,0.8378708362579346
Combined_3M,19,2.8007755279541016,3.8564956188201904,0.8227154016494751
Combined_3M,26,2.879365921020508,3.9286792278289795,0.8165165185928345
Combined_3M,8,2.6044390201568604,3.5982425212860107,0.8457930088043213
Combined_3M,21,2.8802437782287598,3.902452230453491,0.8190014362335205
Combined_3M,44,3.0463204383850098,4.130414009094238,0.7961936593055725
Combined_3M,43,3.0499486923217773,4.137184143066406,0.7956737279891968
Combined_3M,38,3.0145370960235596,4.06836462020874,0.8023335933685303
Combined_3M,36,2.978417158126831,4.012579917907715,0.8080753684043884
Combined_3M,31,2.946690320968628,3.9781415462493896,0.8109971880912781
Combined_3M,30,2.927811622619629,3.972586154937744,0.8117377161979675
Combined_3M,37,2.9803099632263184,4.059523105621338,0.8033126592636108
Combined_3M,39,2.986269950866699,4.052577018737793,0.8040979504585266
Combined_3M,46,3.0635814666748047,4.14633321762085,0.7943909168243408
Combined_3M,41,3.010380268096924,4.09212589263916,0.8002616763114929
Combined_3M,48,3.057605028152466,4.1578521728515625,0.7932974100112915
Combined_3M,24,2.916076421737671,3.9293458461761475,0.8161316514015198
Combined_3M,23,2.847033739089966,3.90032696723938,0.8189124464988708
Combined_3M,4,2.5742015838623047,3.535001039505005,0.8510951995849609
Combined_3M,15,2.7037572860717773,3.756330728530884,0.8319849371910095
Combined_3M,3,2.6122336387634277,3.549501895904541,0.8498277068138123
Combined_3M,12,2.6778147220611572,3.7134337425231934,0.8353625535964966
Combined_3M,49,3.084808826446533,4.188058853149414,0.7902932167053223
Combined_3M,40,3.032689332962036,4.075134754180908,0.8018742203712463
Combined_3M,47,3.043184280395508,4.125349521636963,0.7968536019325256
Combined_3M,2,2.568607807159424,3.5565452575683594,0.848768413066864
Combined_3M,13,2.707939863204956,3.750596523284912,0.8328970670700073
Combined_3M,5,2.572434902191162,3.5685536861419678,0.8483246564865112
Combined_3M,14,2.7305827140808105,3.7366974353790283,0.8332131505012512
Combined_3M,22,2.8324735164642334,3.872150182723999,0.8214438557624817
Combined_3M,25,2.9082911014556885,3.936983108520508,0.8151688575744629
Combined_9M,50,2.8465936183929443,3.6594879627227783,0.8318773508071899
Combined_9M,32,2.8369038105010986,3.6897518634796143,0.8284599781036377
Combined_9M,35,2.8465983867645264,3.6938507556915283,0.8282479643821716
Combined_9M,34,2.836751699447632,3.69252347946167,0.8284521698951721
Combined_9M,33,2.829540252685547,3.6857354640960693,0.828921377658844
Combined_9M,20,2.832343578338623,3.6745572090148926,0.8300527930259705
Combined_9M,18,2.868668794631958,3.7235093116760254,0.8260919451713562
Combined_9M,27,2.836182117462158,3.6911988258361816,0.827858030796051
Combined_9M,9,2.8183817863464355,3.7297534942626953,0.8242982625961304
Combined_9M,11,2.844741106033325,3.6913115978240967,0.8275439739227295
Combined_9M,7,2.8920576572418213,3.708338975906372,0.8268075585365295
Combined_9M,29,2.838653564453125,3.6771814823150635,0.8293175101280212
Combined_9M,16,2.8413190841674805,3.7086997032165527,0.8267858624458313
Combined_9M,42,2.8253567218780518,3.6593270301818848,0.8313887715339661
Combined_9M,45,2.8379111289978027,3.663743019104004,0.8309667706489563
Combined_9M,6,2.830238103866577,3.734034538269043,0.8228226900100708
Combined_9M,28,2.8623647689819336,3.723559617996216,0.8249871730804443
Combined_9M,17,2.8255367279052734,3.6801931858062744,0.8291773200035095
Combined_9M,1,2.745558738708496,3.552461624145508,0.8382284045219421
Combined_9M,10,2.847592830657959,3.7283575534820557,0.8248123526573181
Combined_9M,19,2.847787618637085,3.717682123184204,0.8251126408576965
Combined_9M,26,2.81862473487854,3.646775245666504,0.8324565291404724
Combined_9M,8,2.8473286628723145,3.680418014526367,0.8286581039428711
Combined_9M,21,2.8668999671936035,3.709707021713257,0.8272257447242737
Combined_9M,44,2.8363454341888428,3.686648368835449,0.8287846446037292
Combined_9M,43,2.8406262397766113,3.672117233276367,0.8304316401481628
Combined_9M,38,2.864555597305298,3.6985228061676025,0.8280394077301025
Combined_9M,36,2.8407058715820312,3.696333169937134,0.8278685808181763
Combined_9M,31,2.8267271518707275,3.6805827617645264,0.8289195895195007
Combined_9M,30,2.8468573093414307,3.710193395614624,0.8271095156669617
Combined_9M,37,2.864762544631958,3.668678045272827,0.8306673765182495
Combined_9M,39,2.8448679447174072,3.694523811340332,0.8284875750541687
Combined_9M,46,2.8383960723876953,3.6676013469696045,0.830487072467804
Combined_9M,41,2.8308191299438477,3.6410653591156006,0.8331699967384338
Combined_9M,48,2.8246421813964844,3.6672143936157227,0.8309209942817688
Combined_9M,24,2.8471903800964355,3.680011034011841,0.8294893503189087
Combined_9M,23,2.8485207557678223,3.708080530166626,0.8267273902893066
Combined_9M,4,2.796377658843994,3.6532163619995117,0.8300943970680237
Combined_9M,15,2.8645288944244385,3.708585739135742,0.8257099986076355
Combined_9M,3,2.7440345287323,3.5799334049224854,0.8376005291938782
Combined_9M,12,2.8163130283355713,3.6993417739868164,0.8270103335380554
Combined_9M,49,2.848576307296753,3.6537768840789795,0.832440972328186
Combined_9M,40,2.8344292640686035,3.6872849464416504,0.8288063406944275
Combined_9M,47,2.8275532722473145,3.6601085662841797,0.8307775855064392
Combined_9M,2,2.7702066898345947,3.624816417694092,0.8325888514518738
Combined_9M,13,2.8336219787597656,3.7126832008361816,0.8261701464653015
Combined_9M,5,2.776217222213745,3.621750831604004,0.8337127566337585
Combined_9M,14,2.8329098224639893,3.6978423595428467,0.827370285987854
Combined_9M,22,2.8362998962402344,3.678351402282715,0.8292551636695862
