dataset,fold,mae,rmse,r2
_12_21M,2,3.097071409225464,3.856963634490967,0.8302361369132996
_12_21M,5,2.8881475925445557,3.548776388168335,0.8567332625389099
_12_15M,9,3.054147481918335,3.9416427612304688,0.7730619311332703
_12_15M,7,3.116259813308716,4.108551979064941,0.7510358691215515
_12_15M,6,3.005537509918213,4.144570827484131,0.7493984699249268
_12_15M,1,2.963230848312378,3.7616374492645264,0.7936426401138306
_12_15M,10,3.078045606613159,4.3658857345581055,0.7197564840316772
_12_15M,8,2.9169373512268066,3.86365008354187,0.7813620567321777
_12_15M,4,2.829267978668213,3.9758780002593994,0.7712281346321106
_12_15M,3,2.7999777793884277,3.879100799560547,0.7818871736526489
_12_15M,2,2.945310354232788,4.03220796585083,0.7601794600486755
_12_15M,5,2.902519941329956,3.7791178226470947,0.791980504989624
_6_15M,9,4.3281660079956055,10.046789169311523,-0.29360997676849365
_6_15M,7,4.193102836608887,9.786341667175293,-0.22738130390644073
_6_15M,6,6.2298583984375,19.61842918395996,-4.512846946716309
_6_15M,1,8.013532638549805,22.470060348510742,-6.138167381286621
_6_15M,10,5.082467079162598,14.305146217346191,-1.797429084777832
_6_15M,8,6.690828323364258,23.372371673583984,-7.0650129318237305
_6_15M,4,6.813766956329346,22.122989654541016,-6.1117777824401855
_6_15M,3,7.764219284057617,28.5578556060791,-11.147261619567871
_6_15M,2,4.450628757476807,9.878911972045898,-0.24274425208568573
_6_15M,5,7.611496925354004,27.84749984741211,-10.596675872802734
_15_21M,9,2.4835243225097656,3.387028694152832,0.856033205986023
_15_21M,7,2.4311411380767822,3.2044599056243896,0.8728059530258179
_15_21M,6,2.4534785747528076,3.3552920818328857,0.8587924838066101
_15_21M,1,2.507453203201294,3.5713906288146973,0.841964840888977
_15_21M,10,2.366699695587158,3.199619770050049,0.872692883014679
_15_21M,8,2.4296133518218994,3.406890392303467,0.8528112173080444
_15_21M,4,2.4325907230377197,3.239565849304199,0.869988203048706
_15_21M,3,2.388145685195923,3.2947041988372803,0.8653507232666016
